left_foot_X,left_foot_Y,left_foot_Z,left_knee_X,left_knee_Y,left_knee_Z,left_hip_X,left_hip_Y,left_hip_Z,left_upper_hip_X,left_upper_hip_Y,left_upper_hip_Z,left_upper_knee_X,left_upper_knee_Y,left_upper_knee_Z,left_lower_knee_X,left_lower_knee_Y,left_lower_knee_Z,left_ankle_X,left_ankle_Y,left_ankle_Z,right_ankle_X,right_ankle_Y,right_ankle_Z,right_lower_knee_X,right_lower_knee_Y,right_lower_knee_Z,right_upper_knee_X,right_upper_knee_Y,right_upper_knee_Z,right_upper_hip_X,right_upper_hip_Y,right_upper_hip_Z,right_hip_X,right_hip_Y,right_hip_Z,right_knee_X,right_knee_Y,right_knee_Z,right_foot_X,right_foot_Y,right_foot_Z,Joint15,right_foot_ex_X,right_foot_ex_Y
X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
-0.075,-7.50E-07,0.1455,-0.075,-7.50E-07,0.1455,-0.028389012,-0.030294091,0.531252144,0.032971657,-0.198659078,0.945675878,0.032971657,-0.198659078,0.945675878,0.032402318,-0.059751501,1.147184217,0.244985255,0.055191439,1.148119974,0.24506943,0.170291184,1.148347248,0.032651584,0.325621271,1.157713296,0.033289428,0.337865799,0.969111428,0.125387193,0.373311769,0.549971899,0.375571521,0.272054772,0.355297979,0.225383497,0.27084787,0.162912258,0.300381861,0.271222479,0.162588152,0.299754826,0.270875085,0.017089918
-0.075,-7.50E-07,0.1455,-0.075,-7.50E-07,0.1455,-0.028088797,-0.028389303,0.531360618,0.032981533,-0.194752442,0.946634808,0.032981533,-0.194752442,0.946634808,0.032390068,-0.054777274,1.147402964,0.244974843,0.060161937,1.148378261,0.24506096,0.17526166,1.148615626,0.032646682,0.33063396,1.157340461,0.033310478,0.3421349,0.968691878,0.125922582,0.375511302,0.549495773,0.375640641,0.272259701,0.355271393,0.225486346,0.271047763,0.162859377,0.300484782,0.271417922,0.162546942,0.299880419,0.271060045,0.017048637
-0.075,-7.50E-07,0.1455,-0.075,-7.50E-07,0.1455,-0.027877194,-0.027046073,0.531431314,0.03298861,-0.191993552,0.947299821,0.03298861,-0.191993552,0.947299821,0.03238123,-0.051267484,1.147542311,0.244967279,0.063669124,1.148546157,0.245054747,0.178768831,1.148790825,0.032643049,0.334169409,1.157063125,0.033325556,0.345146123,0.96838338,0.126302016,0.377061205,0.549154129,0.375688077,0.272405642,0.355254882,0.225560322,0.271190095,0.162822181,0.300558807,0.271557166,0.16251811,0.299970691,0.271191921,0.017019757
-0.075,-7.50E-07,0.1455,-0.075,-7.50E-07,0.1455,-0.027657969,-0.025653839,0.531499532,0.032996037,-0.189130528,0.947979298,0.032996037,-0.189130528,0.947979298,0.032371896,-0.047627867,1.147673708,0.244959249,0.067306062,1.148707722,0.245048104,0.182405751,1.148960118,0.032639144,0.337834344,1.156763056,0.033341402,0.348267831,0.968052566,0.126696791,0.378666605,0.548794834,0.375736038,0.272558143,0.355239776,0.225638289,0.271338806,0.162783693,0.300636825,0.271702734,0.162488401,0.300065763,0.271329899,0.016989999
-0.075,-7.50E-07,0.1455,-0.075,-7.50E-07,0.1455,-0.027432507,-0.02422128,0.531564356,0.033003781,-0.18618088,0.94866803,0.033003781,-0.18618088,0.94866803,0.032362109,-0.043880944,1.147795041,0.244950775,0.071050268,1.148860711,0.245041033,0.186149938,1.149121237,0.032634945,0.341605964,1.156440904,0.033357899,0.351480637,0.967700426,0.12710453,0.380317423,0.54841965,0.375784028,0.272716425,0.355226366,0.225719808,0.271493149,0.162744163,0.300718395,0.271853903,0.162458023,0.300165109,0.271473315,0.016959572
-0.075,-7.50E-07,0.1455,-0.075,-7.50E-07,0.1455,-0.027202124,-0.022757283,0.531624968,0.033011797,-0.18316263,0.949360937,0.033011797,-0.18316263,0.949360937,0.032351914,-0.040049823,1.147904482,0.244941893,0.07487865,1.149003146,0.245033561,0.189978299,1.149272161,0.032630473,0.345460906,1.156097608,0.033374973,0.354764646,0.967328208,0.12752284,0.382003295,0.548030468,0.375831669,0.272879578,0.355214876,0.225804505,0.271652209,0.162703815,0.300803142,0.272009789,0.162427151,0.300268263,0.271621325,0.016928653
-0.075,-7.50E-07,0.1455,-0.075,-7.50E-07,0.1455,-0.026968301,-0.021270936,0.531680686,0.033020044,-0.180094289,0.950053096,0.033020044,-0.180094289,0.950053096,0.032341374,-0.036158166,1.148000517,0.244932659,0.078767559,1.149133348,0.245025736,0.193867186,1.14941117,0.032625765,0.349375282,1.155734503,0.03339255,0.358099531,0.966937524,0.127949276,0.383713722,0.547629405,0.375878618,0.273046729,0.355205471,0.225891942,0.271815127,0.162662892,0.300890629,0.272169545,0.162395982,0.300374693,0.271773117,0.016897437
-0.075,-7.50E-07,0.1455,-0.075,-7.50E-07,0.1455,-0.02673247,-0.019771461,0.531730957,0.033028438,-0.176994754,0.950739789,0.033028438,-0.176994754,0.950739789,0.032330506,-0.032230052,1.14808199,0.244923071,0.082692954,1.14924997,0.245017535,0.197792557,1.149536869,0.032620774,0.353324811,1.155353546,0.033410455,0.36146491,0.966530573,0.12838991,0.385437641,0.547220936,0.375930155,0.273212025,0.355199192,0.225986353,0.271979209,0.16262323,0.300985088,0.272329914,0.162364971,0.300485948,0.271926961,0.016866385
-0.075,-7.50E-07,0.1455,-0.075,-7.50E-07,0.1455,-0.026496067,-0.018268139,0.531775366,0.033036972,-0.173883137,0.951416548,0.033036972,-0.173883137,0.951416548,0.032319426,-0.028289759,1.1481481,0.244913235,0.086630573,1.149352004,0.245009059,0.201730152,1.149648202,0.032615586,0.35728509,1.154956108,0.033428637,0.364839142,0.966108881,0.12881599,0.387165628,0.54680095,0.375968882,0.273389152,0.355193346,0.226072789,0.272148755,0.162580295,0.301071574,0.272496992,0.162333478,0.300594661,0.272084593,0.016834844
-0.075,-7.50E-07,0.1455,-0.075,-7.50E-07,0.1455,-0.026260574,-0.016770257,0.531813654,0.033045571,-0.170778658,0.952079196,0.033045571,-0.170778658,0.952079196,0.032308184,-0.024361625,1.148198441,0.244903198,0.090556091,1.149438823,0.245000346,0.205655644,1.14974448,0.03261005,0.361230181,1.154584475,0.033446837,0.368248326,0.965716676,0.127219464,0.391560108,0.54609826,0.376235459,0.283266718,0.353727035,0.225543767,0.277671101,0.161813336,0.300541325,0.278275793,0.161787729,0.300518425,0.274956184,0.016325605
-0.075,-7.50E-07,0.1455,-0.075,-7.50E-07,0.1455,-0.026027367,-0.01528706,0.531845697,0.033054159,-0.167700567,0.95272386,0.033054159,-0.167700567,0.95272386,0.032296835,-0.020469944,1.14823299,0.244893002,0.094445237,1.149510161,0.244991426,0.209544763,1.149825377,0.032605182,0.365143671,1.154016228,0.033465719,0.371405886,0.965121961,0.140332272,0.392207007,0.548512775,0.383087522,0.278766588,0.351169743,0.227990288,0.274627853,0.162760923,0.302986912,0.275184221,0.162317369,0.302143583,0.272881786,0.016838032
-0.075,-7.50E-07,0.1455,-0.075,-7.50E-07,0.1455,-0.025685079,-0.013109749,0.531882169,0.033066914,-0.163174659,0.953649472,0.033066914,-0.163174659,0.953649472,0.032279803,-0.01475329,1.14825607,0.244877578,0.100158287,1.149588459,0.244977803,0.215257771,1.149918064,0.032596164,0.370878667,1.153478445,0.033492573,0.376424167,0.964561946,0.130321276,0.393084386,0.545320966,0.376109455,0.273992773,0.355193453,0.226396338,0.272736201,0.16243825,0.301395278,0.273074493,0.162227194,0.30098781,0.272634843,0.016728429
-0.075,-7.50E-07,0.1455,-0.075,-7.50E-07,0.1455,-0.02546385,-0.01170289,0.531899039,0.033075271,-0.160245637,0.954234398,0.033075271,-0.160245637,0.954234398,0.032268579,-0.011057154,1.148253458,0.244867335,0.103852179,1.149622293,0.244968672,0.218951635,1.149961415,0.032590398,0.374587302,1.153044904,0.03351039,0.379585868,0.964113255,0.130735075,0.394696491,0.544905205,0.376148169,0.274158603,0.355205065,0.226496612,0.272900095,0.162402076,0.301495591,0.273234461,0.162198774,0.301103176,0.272787406,0.01669999
-0.075,-7.50E-07,0.1455,-0.075,-7.50E-07,0.1455,-0.025249826,-0.010341868,0.531910363,0.033083422,-0.157408581,0.954790425,0.033083422,-0.157408581,0.954790425,0.032257555,-0.007479679,1.148237814,0.244857219,0.107427544,1.149642476,0.244959594,0.222526971,1.149990978,0.032584733,0.378176082,1.152593371,0.033527856,0.382622016,0.963648024,0.130037568,0.396217673,0.544222949,0.375664678,0.274457227,0.355583534,0.226577258,0.273081847,0.162344783,0.301576224,0.273427181,0.162155347,0.301211106,0.272907797,0.016656732
-0.075,-7.50E-07,0.1455,-0.075,-7.50E-07,0.1455,-0.025044285,-0.009034966,0.531916611,0.033091295,-0.154681127,0.95531522,0.033091295,-0.154681127,0.95531522,0.032246789,-0.004042828,1.148210631,0.24484729,0.110862413,1.149650231,0.244950634,0.225961811,1.150007884,0.03257893,0.381621758,1.152185105,0.033544633,0.385582232,0.963229073,0.131525055,0.397749972,0.544101237,0.376207179,0.274484008,0.355211659,0.226662931,0.273213423,0.162325505,0.301661981,0.273544487,0.162143813,0.301311533,0.273083314,0.016644966
-0.075,-7.50E-07,0.1455,-0.075,-7.50E-07,0.1455,-0.024848483,-0.007790247,0.531918344,0.033098819,-0.152080521,0.955806724,0.033098819,-0.152080521,0.955806724,0.032236359,-0.000768019,1.148173647,0.244837606,0.114135414,1.149646999,0.244941826,0.229234783,1.15001352,0.032573239,0.384904295,1.151770352,0.03356071,0.388384027,0.962804968,0.131942082,0.399185431,0.543733619,0.376260881,0.274653222,0.355204668,0.226750457,0.2733793,0.162292317,0.301749556,0.273703072,0.162118355,0.301414116,0.273228456,0.016619515
-0.075,-7.50E-07,0.1455,-0.075,-7.50E-07,0.1455,-0.024664515,-0.006615262,0.531916323,0.033106093,-0.149622959,0.956263218,0.033106093,-0.149622959,0.956263218,0.0322265,0.002324687,1.148128768,0.244828439,0.117226422,1.149634455,0.244933477,0.232325764,1.150009473,0.032567937,0.388003451,1.151364201,0.033576248,0.391023395,0.96239102,0.132246219,0.400516437,0.543355844,0.376259665,0.274781912,0.355229876,0.226825858,0.27350242,0.162258207,0.301824966,0.273829454,0.162094426,0.301509296,0.273355455,0.016595541
